customer_id,contract_id,contract_ref_id,associated_line,contract_description,from_date,to_date,associated_line_fmt
883,2195,101,339 853 5565,Unlimited call,2015-02-06 17:24:41.000,2016-02-22 01:20:25.000,3398535565
883,2197,110,+1 (257) 990-5147,5G tether,2015-01-15 03:09:22.000,2015-05-21 01:11:29.000,12579905147
883,2199,103,602-301-8494,450 min,2016-03-14 03:01:55.000,2015-06-28 13:41:11.000,6023018494
881,2188,110,715 384 2799,5G tether,2015-06-19 11:31:06.000,2015-07-23 23:25:31.000,7153842799
881,2189,103,+1 (768) 372-5844,450 min,2016-03-20 11:22:44.000,2015-01-27 09:31:09.000,17683725844
881,2190,102,681 327 2491,Unlimited text,2015-11-29 07:45:13.000,2016-08-27 10:30:28.000,6813272491
881,2191,107,7294802539,10G 3G,2016-01-06 11:30:34.000,2016-04-30 08:30:40.000,7294802539
887,2213,102,9733368650,Unlimited text,2017-01-21 19:08:53.000,2016-11-06 22:13:58.000,9733368650
890,2216,106,(761) 179-1323,5G LTE,2015-08-13 10:50:12.000,2016-02-09 12:47:37.000,7611791323
884,2200,106,362-815-8899,5G LTE,2016-03-01 13:22:41.000,2015-01-01 07:54:33.000,3628158899
884,2201,110,314 123 3102,5G tether,2015-01-08 09:20:08.000,2016-07-22 01:54:30.000,3141233102
884,2203,103,+1 (376) 467-9221,450 min,2015-02-17 03:34:26.000,2016-05-22 16:03:33.000,13764679221
884,2205,104,310-177-9011,100 text,2016-05-16 13:07:04.000,2016-11-07 19:17:45.000,3101779011
889,2214,110,9546337347,5G tether,2016-07-16 09:32:54.000,2015-05-07 07:50:47.000,9546337347
889,2215,101,+1 (935) 966-8636,Unlimited call,2015-06-28 21:35:41.000,2015-02-13 07:42:43.000,19359668636
892,2220,101,7179604942,Unlimited call,2016-04-20 21:23:58.000,2017-01-18 07:35:19.000,7179604942
886,2209,107,696-949-5796,10G 3G,2016-10-22 17:21:54.000,2016-10-02 16:45:26.000,6969495796
886,2210,109,287 431 1689,Roaming special,2016-06-22 04:50:14.000,2016-08-13 13:29:59.000,2874311689
886,2211,105,227 276 8737,10G LTE,2016-04-04 02:21:38.000,2015-01-15 13:48:39.000,2272768737
886,2212,102,+1 (206) 527-8983,Unlimited text,2016-03-12 06:54:28.000,2016-10-01 00:46:58.000,12065278983
885,2202,104,+1 (884) 560-1316,100 text,2016-10-01 09:18:41.000,2016-03-01 05:25:13.000,18845601316
885,2204,103,959 115 6999,450 min,2016-10-01 19:47:06.000,2016-09-08 09:22:57.000,9591156999
885,2206,101,+1 (209) 894-6435,Unlimited call,2016-12-31 01:58:18.000,2016-03-22 22:02:42.000,12098946435
885,2207,101,(828) 663-7731,Unlimited call,2015-05-12 22:19:53.000,2016-01-07 19:20:33.000,8286637731
894,2222,109,+1 (132) 292-2426,Roaming special,2016-08-12 14:35:12.000,2015-03-03 02:06:31.000,11322922426
894,2223,107,232-759-9410,10G 3G,2015-05-13 22:48:58.000,2015-01-27 18:16:33.000,2327599410
891,2217,102,6132244831,Unlimited text,2016-04-18 21:53:07.000,2015-08-02 12:07:05.000,6132244831
891,2219,104,2878548579,100 text,2016-02-16 12:23:08.000,2016-01-01 19:06:50.000,2878548579
891,2221,105,5577935848,10G LTE,2017-01-25 13:10:26.000,2015-12-24 06:53:46.000,5577935848
899,2238,110,(149) 596-9069,5G tether,2015-09-02 12:27:38.000,2016-12-30 19:04:06.000,1495969069
899,2239,101,9451319028,Unlimited call,2016-08-02 19:36:22.000,2016-04-24 21:26:46.000,9451319028
895,2225,107,811 460 3153,10G 3G,2016-12-02 14:53:31.000,2016-07-23 20:37:05.000,8114603153
895,2226,108,960-428-3530,5G 3G,2016-09-03 09:36:06.000,2015-02-21 22:57:38.000,9604283530
895,2227,105,945-528-5431,10G LTE,2016-09-19 21:38:20.000,2016-04-25 11:48:17.000,9455285431
903,2244,101,883 660 9394,Unlimited call,2015-03-22 10:44:51.000,2016-10-19 17:14:08.000,8836609394
903,2245,108,+1 (565) 835-8993,5G 3G,2015-07-17 11:30:18.000,2016-01-10 13:41:47.000,15658358993
901,2240,109,2654199893,Roaming special,2015-11-09 07:13:28.000,2015-05-06 22:37:47.000,2654199893
901,2241,109,2652897224,Roaming special,2017-01-15 20:40:11.000,2015-10-21 09:31:33.000,2652897224
906,2246,101,8806286032,Unlimited call,2017-01-04 06:02:17.000,2015-12-26 02:32:07.000,8806286032
906,2247,109,5381799346,Roaming special,2015-03-29 02:19:38.000,2015-06-21 21:39:46.000,5381799346
906,2248,108,+1 (696) 747-2286,5G 3G,2015-09-04 18:37:13.000,2016-05-31 21:29:11.000,16967472286
897,2232,105,699 204 4742,10G LTE,2016-11-19 19:50:21.000,2016-05-14 05:29:46.000,6992044742
897,2234,105,191 948 2102,10G LTE,2016-05-27 13:11:10.000,2016-09-11 02:58:42.000,1919482102
897,2236,110,466-248-7720,5G tether,2015-03-28 19:59:05.000,2016-05-11 19:26:30.000,4662487720
896,2228,107,+1 (923) 879-2984,10G 3G,2015-07-31 11:01:44.000,2015-02-22 14:56:12.000,19238792984
896,2229,107,+1 (304) 397-7532,10G 3G,2015-10-14 02:50:36.000,2016-08-25 09:34:33.000,13043977532
896,2233,103,640-237-9965,450 min,2015-10-02 20:48:15.000,2016-07-23 21:43:19.000,6402379965
896,2235,108,604-502-9426,5G 3G,2015-02-19 10:53:05.000,2015-01-05 05:38:37.000,6045029426
908,2254,103,485 768 6760,450 min,2015-08-23 20:12:20.000,2017-02-13 22:31:58.000,4857686760
908,2255,102,8766476660,Unlimited text,2016-01-16 10:20:04.000,2015-08-22 12:48:19.000,8766476660
908,2257,108,8767848619,5G 3G,2016-10-22 18:29:13.000,2015-02-13 16:33:11.000,8767848619
911,2260,106,(690) 188-1667,5G LTE,2015-05-11 08:20:03.000,2015-09-18 10:33:17.000,6901881667
913,2265,103,843 859 8223,450 min,2015-10-03 17:37:17.000,2015-10-01 02:50:43.000,8438598223
907,2249,108,7344058186,5G 3G,2015-07-25 10:29:16.000,2016-09-25 14:42:20.000,7344058186
907,2250,110,1214733132,5G tether,2015-09-04 23:28:55.000,2016-09-21 18:55:47.000,1214733132
907,2252,102,589 765 2549,Unlimited text,2016-10-17 09:44:43.000,2016-12-19 07:39:10.000,5897652549
907,2253,104,(149) 541-6201,100 text,2015-10-03 03:26:25.000,2016-07-17 15:37:31.000,1495416201
910,2258,106,112 432 8050,5G LTE,2016-06-05 17:13:14.000,2016-08-21 11:01:26.000,1124328050
917,2270,106,2581563534,5G LTE,2015-06-04 06:04:14.000,2016-08-12 07:37:19.000,2581563534
917,2271,105,(326) 460-4295,10G LTE,2017-01-06 20:48:48.000,2016-11-08 01:07:49.000,3264604295
916,2267,109,2429738967,Roaming special,2016-04-02 08:20:46.000,2016-10-09 08:35:05.000,2429738967
916,2268,110,5818236789,5G tether,2015-05-31 20:12:19.000,2015-10-25 17:30:29.000,5818236789
918,2272,107,(816) 511-4690,10G 3G,2015-08-16 02:31:12.000,2015-11-22 00:34:37.000,8165114690
918,2273,104,736-931-9104,100 text,2016-06-16 22:15:43.000,2016-03-01 20:33:59.000,7369319104
918,2274,103,(986) 873-8716,450 min,2015-10-24 22:15:46.000,2015-11-25 11:10:05.000,9868738716
912,2262,109,7873237639,Roaming special,2015-04-08 23:59:59.000,2016-05-05 08:41:08.000,7873237639
912,2263,101,408-331-1955,Unlimited call,2016-04-13 20:38:58.000,2015-05-22 16:12:50.000,4083311955
912,2264,107,820 923 8946,10G 3G,2015-02-17 15:07:29.000,2015-10-17 01:33:08.000,8209238946
912,2266,110,2175893253,5G tether,2016-03-15 20:54:52.000,2016-02-08 09:26:38.000,2175893253
924,2280,107,6605821030,10G 3G,2015-09-22 18:28:33.000,2015-02-05 21:09:11.000,6605821030
924,2281,105,8965836438,10G LTE,2016-11-28 14:43:17.000,2015-10-31 07:52:02.000,8965836438
923,2279,103,902 813 9349,450 min,2016-02-21 18:01:14.000,2017-01-13 01:00:35.000,9028139349
925,2282,108,352-260-2332,5G 3G,2017-02-26 18:53:06.000,2016-05-23 00:54:52.000,3522602332
926,2284,110,870-433-7567,5G tether,2016-09-07 17:50:34.000,2016-10-09 22:04:49.000,8704337567
922,2276,101,+1 (519) 887-5411,Unlimited call,2016-05-16 02:49:20.000,2015-12-28 08:30:43.000,15198875411
922,2277,110,(603) 288-7683,5G tether,2016-03-24 11:31:10.000,2016-10-07 08:14:15.000,6032887683
927,2285,110,(116) 653-4441,5G tether,2016-03-15 02:01:39.000,2016-09-19 01:21:17.000,1166534441
928,2286,104,957 599 3669,100 text,2016-07-25 12:09:43.000,2015-08-23 07:32:56.000,9575993669
928,2287,106,(551) 368-3442,5G LTE,2016-01-23 22:38:49.000,2016-09-05 23:31:36.000,5513683442
928,2288,102,9508903689,Unlimited text,2015-06-20 13:04:10.000,2015-07-30 14:18:24.000,9508903689
933,2297,108,+1 (894) 466-9837,5G 3G,2016-06-04 22:21:18.000,2015-08-19 01:00:14.000,18944669837
930,2291,102,513 227 2526,Unlimited text,2015-07-02 09:44:12.000,2016-02-03 16:18:43.000,5132272526
929,2289,106,(851) 357-8232,5G LTE,2016-03-15 16:07:55.000,2015-07-14 01:55:10.000,8513578232
929,2290,101,+1 (172) 507-9120,Unlimited call,2016-10-19 15:42:52.000,2015-12-12 09:51:06.000,11725079120
931,2292,107,949-451-6582,10G 3G,2016-04-27 12:35:11.000,2015-02-23 16:55:00.000,9494516582
932,2294,107,412 980 2965,10G 3G,2016-02-05 04:16:13.000,2016-12-24 13:56:10.000,4129802965
931,2293,103,6819616021,450 min,2017-01-27 04:28:08.000,2016-02-22 15:42:10.000,6819616021
932,2295,105,+1 (144) 465-4719,10G LTE,2017-01-01 01:13:39.000,2016-11-12 04:25:09.000,11444654719
932,2296,102,906 926 9867,Unlimited text,2015-12-27 03:02:24.000,2016-10-01 20:12:23.000,9069269867
939,2306,103,+1 (749) 580-6773,450 min,2015-01-20 08:55:33.000,2016-03-10 23:19:36.000,17495806773
944,2317,103,180-507-8020,450 min,2016-08-02 19:19:26.000,2015-01-23 17:26:56.000,1805078020
945,2318,103,8764904883,450 min,2017-02-08 16:54:43.000,2016-03-07 18:09:36.000,8764904883
945,2319,109,393 549 9494,Roaming special,2017-01-11 04:05:01.000,2016-03-13 14:18:15.000,3935499494
945,2320,101,760-410-7597,Unlimited call,2016-04-21 09:04:08.000,2015-07-16 20:05:01.000,7604107597
947,2321,107,1764149691,10G 3G,2015-10-23 10:27:03.000,2015-07-12 13:25:16.000,1764149691
947,2322,105,(884) 173-7717,10G LTE,2016-02-24 07:47:28.000,2015-02-20 17:23:26.000,8841737717
937,2298,103,499-885-1632,450 min,2015-03-12 08:51:19.000,2016-10-17 07:57:10.000,4998851632
937,2301,103,749-772-7997,450 min,2015-09-05 03:29:09.000,2015-05-14 23:33:24.000,7497727997
937,2303,108,731 768 9718,5G 3G,2016-12-08 20:44:22.000,2016-06-08 06:02:05.000,7317689718
943,2312,102,2649631141,Unlimited text,2016-03-18 23:47:47.000,2015-01-14 15:53:48.000,2649631141
942,2307,110,(769) 847-1455,5G tether,2015-07-29 08:56:04.000,2016-02-23 15:29:49.000,7698471455
943,2313,107,(409) 811-8321,10G 3G,2015-07-05 09:30:06.000,2015-06-10 19:05:18.000,4098118321
942,2308,110,198-731-1782,5G tether,2016-12-21 02:28:24.000,2015-04-26 15:57:58.000,1987311782
943,2314,106,+1 (630) 816-3670,5G LTE,2016-02-17 18:34:36.000,2016-11-14 11:16:28.000,16308163670
942,2309,102,591 734 5921,Unlimited text,2016-08-11 16:18:31.000,2015-08-15 02:59:46.000,5917345921
942,2310,107,(495) 505-9436,10G 3G,2015-06-16 13:34:55.000,2017-01-02 04:44:22.000,4955059436
943,2315,103,(227) 621-1517,450 min,2015-08-03 12:11:17.000,2016-08-16 21:39:14.000,2276211517
942,2311,109,306-575-2684,Roaming special,2016-09-10 13:45:33.000,2016-03-11 10:31:55.000,3065752684
943,2316,109,791-398-2974,Roaming special,2016-05-23 05:48:23.000,2016-06-06 20:49:56.000,7913982974
940,2299,103,464 532 7856,450 min,2016-09-18 04:47:48.000,2015-11-08 14:15:17.000,4645327856
940,2300,104,115-281-4790,100 text,2016-03-06 22:54:22.000,2015-12-02 05:05:03.000,1152814790
940,2302,107,3107927327,10G 3G,2015-01-16 17:33:04.000,2017-02-18 22:12:18.000,3107927327
940,2304,104,469 810 9952,100 text,2015-10-29 08:39:51.000,2015-11-27 08:00:49.000,4698109952
940,2305,102,5163755633,Unlimited text,2016-06-13 20:24:45.000,2015-04-25 15:35:31.000,5163755633
949,2326,110,284-267-6106,5G tether,2016-07-26 19:35:57.000,2017-02-17 21:04:24.000,2842676106
949,2327,107,(632) 239-5856,10G 3G,2015-06-21 00:46:13.000,2017-01-22 06:03:38.000,6322395856
951,2332,109,986-872-6416,Roaming special,2016-11-07 15:37:07.000,2015-11-05 10:48:25.000,9868726416
948,2323,101,(438) 676-5461,Unlimited call,2016-03-13 11:05:21.000,2016-08-13 14:25:07.000,4386765461
948,2324,107,+1 (812) 247-4281,10G 3G,2015-09-28 05:07:57.000,2016-09-21 21:12:53.000,18122474281
948,2325,107,240-987-1418,10G 3G,2015-08-11 14:11:06.000,2016-03-11 01:44:06.000,2409871418
955,2340,101,420-468-5963,Unlimited call,2016-08-27 18:41:49.000,2016-05-15 15:26:20.000,4204685963
953,2337,105,213-740-6554,10G LTE,2015-08-03 20:12:54.000,2016-03-01 01:30:21.000,2137406554
953,2338,110,309-393-6642,5G tether,2016-01-21 13:11:33.000,2017-02-24 14:29:17.000,3093936642
953,2339,109,+1 (368) 504-8325,Roaming special,2016-08-25 11:41:28.000,2016-06-18 12:46:09.000,13685048325
952,2333,102,(413) 221-8466,Unlimited text,2016-04-24 19:21:25.000,2016-12-11 20:51:00.000,4132218466
952,2334,108,(209) 367-4625,5G 3G,2016-04-04 17:58:34.000,2016-12-01 09:32:05.000,2093674625
952,2335,106,3009676932,5G LTE,2015-09-28 23:26:10.000,2015-06-07 08:11:56.000,3009676932
952,2336,101,(389) 189-3575,Unlimited call,2015-08-08 02:52:50.000,2015-02-06 03:57:16.000,3891893575
959,2356,106,5626365910,5G LTE,2017-02-05 20:56:21.000,2017-02-25 05:25:18.000,5626365910
959,2357,103,(243) 586-1077,450 min,2015-09-30 18:57:24.000,2016-06-23 22:37:29.000,2435861077
950,2328,106,(125) 854-6624,5G LTE,2016-04-29 10:39:55.000,2016-09-15 05:54:34.000,1258546624
959,2358,101,(779) 508-9815,Unlimited call,2017-01-16 20:55:20.000,2016-06-24 18:21:19.000,7795089815
950,2329,109,362-288-8118,Roaming special,2016-01-06 05:49:57.000,2015-04-18 23:10:54.000,3622888118
950,2330,110,644 199 6515,5G tether,2016-03-18 11:31:15.000,2015-03-23 14:32:09.000,6441996515
950,2331,102,+1 (359) 731-2342,Unlimited text,2015-07-01 22:47:29.000,2015-01-20 08:08:50.000,13597312342
961,2362,103,+1 (509) 243-6956,450 min,2016-10-26 21:52:38.000,2016-03-27 04:51:09.000,15092436956
957,2346,101,8531836762,Unlimited call,2016-03-15 20:52:46.000,2016-04-15 04:38:41.000,8531836762
957,2348,102,565-172-7467,Unlimited text,2015-10-01 17:46:43.000,2016-05-06 14:44:29.000,5651727467
957,2349,110,355-793-4634,5G tether,2015-04-19 15:19:48.000,2016-11-27 12:48:33.000,3557934634
957,2350,104,+1 (201) 621-2358,100 text,2015-12-08 22:36:12.000,2016-01-23 07:44:31.000,12016212358
956,2341,109,(927) 425-2397,Roaming special,2015-03-08 00:00:32.000,2015-02-20 18:19:28.000,9274252397
956,2343,107,(108) 519-7188,10G 3G,2015-02-21 23:46:25.000,2016-03-06 19:30:29.000,1085197188
956,2344,104,670-469-6564,100 text,2016-09-06 09:19:10.000,2016-09-25 14:58:52.000,6704696564
956,2345,101,138 481 7228,Unlimited call,2015-06-17 14:51:49.000,2015-11-17 21:52:14.000,1384817228
962,2363,106,7028773087,5G LTE,2015-09-05 09:42:01.000,2017-02-17 15:27:52.000,7028773087
960,2359,106,+1 (728) 852-5185,5G LTE,2016-01-06 10:46:27.000,2016-08-31 02:47:53.000,17288525185
960,2360,106,4429226869,5G LTE,2016-09-09 08:22:55.000,2015-11-20 16:00:35.000,4429226869
960,2361,102,(374) 305-8596,Unlimited text,2016-07-16 13:06:19.000,2015-06-22 20:58:01.000,3743058596
958,2351,110,(176) 861-4354,5G tether,2015-01-03 12:45:10.000,2015-07-31 19:21:25.000,1768614354
958,2353,109,586 136 6563,Roaming special,2015-06-20 01:11:44.000,2016-10-23 05:30:03.000,5861366563
958,2354,105,953-854-1031,10G LTE,2015-10-10 10:37:33.000,2016-08-14 06:19:32.000,9538541031
958,2355,109,(121) 435-7811,Roaming special,2016-01-17 17:26:53.000,2015-06-29 12:29:49.000,1214357811
967,2375,103,5868322248,450 min,2016-12-24 03:21:33.000,2017-01-22 19:14:44.000,5868322248
967,2376,109,393 676 7608,Roaming special,2016-05-24 23:22:12.000,2015-02-01 20:31:24.000,3936767608
964,2365,106,274 498 8589,5G LTE,2016-11-14 03:38:58.000,2015-06-30 23:57:33.000,2744988589
964,2366,106,8868922613,5G LTE,2016-01-24 03:03:18.000,2015-10-14 04:36:01.000,8868922613
964,2368,108,+1 (633) 283-6681,5G 3G,2016-05-29 15:12:18.000,2016-01-23 15:03:49.000,16332836681
964,2369,104,575-332-2028,100 text,2016-07-04 06:12:50.000,2016-12-31 12:06:06.000,5753322028
971,2377,106,601-283-8246,5G LTE,2016-06-13 23:22:04.000,2015-07-29 09:51:52.000,6012838246
966,2372,104,283 222 9158,100 text,2016-11-14 15:35:49.000,2016-03-18 00:15:04.000,2832229158
966,2373,101,720-843-8194,Unlimited call,2016-04-10 15:35:43.000,2015-12-13 10:39:06.000,7208438194
966,2374,103,+1 (721) 832-7373,450 min,2016-12-20 02:08:09.000,2016-08-31 10:12:29.000,17218327373
980,2401,102,181 343 8975,Unlimited text,2015-11-03 23:06:05.000,2017-02-24 05:48:10.000,1813438975
977,2393,103,750 698 5406,450 min,2016-05-17 00:00:52.000,2016-10-23 16:11:00.000,7506985406
977,2394,108,+1 (894) 757-5498,5G 3G,2015-03-19 00:40:29.000,2016-10-31 11:04:00.000,18947575498
978,2397,105,181 104 7641,10G LTE,2015-09-06 11:32:27.000,2015-02-07 09:33:09.000,1811047641
979,2396,108,6387377070,5G 3G,2016-12-12 21:58:11.000,2015-07-03 06:38:47.000,6387377070
979,2398,110,+1 (776) 762-4943,5G tether,2016-01-31 13:34:13.000,2016-07-25 01:01:09.000,17767624943
973,2378,106,471-318-7937,5G LTE,2016-02-27 07:17:13.000,2016-04-25 23:15:43.000,4713187937
973,2379,105,741-328-3153,10G LTE,2016-12-01 11:18:20.000,2015-05-27 13:41:35.000,7413283153
973,2380,110,(555) 387-4288,5G tether,2015-02-01 13:26:46.000,2015-12-15 22:16:41.000,5553874288
973,2382,106,9089883949,5G LTE,2016-10-29 05:15:55.000,2016-06-18 18:21:39.000,9089883949
975,2388,107,(423) 667-3186,10G 3G,2015-07-07 05:01:29.000,2016-03-31 19:47:26.000,4236673186
975,2389,107,922 275 1287,10G 3G,2015-02-13 18:31:01.000,2015-09-20 17:58:13.000,9222751287
975,2390,102,4352246635,Unlimited text,2016-12-03 18:52:58.000,2016-07-18 01:57:19.000,4352246635
975,2392,103,5919688694,450 min,2016-07-27 10:36:20.000,2016-05-29 23:29:09.000,5919688694
981,2402,101,(339) 508-6515,Unlimited call,2016-07-12 10:49:36.000,2016-12-18 22:07:01.000,3395086515
981,2403,108,263 926 6568,5G 3G,2015-04-09 16:20:24.000,2016-12-26 14:22:15.000,2639266568
981,2405,101,(704) 183-2873,Unlimited call,2015-05-27 21:07:36.000,2015-01-06 23:53:52.000,7041832873
984,2415,104,8389628331,100 text,2016-06-04 15:38:51.000,2016-10-21 03:08:55.000,8389628331
984,2416,105,190 451 2091,10G LTE,2016-07-24 12:10:52.000,2016-08-10 17:58:17.000,1904512091
984,2417,105,4007824973,10G LTE,2015-09-02 00:53:58.000,2017-01-09 15:58:19.000,4007824973
974,2384,102,379-670-3181,Unlimited text,2017-01-15 13:16:57.000,2015-12-02 14:51:52.000,3796703181
974,2385,106,+1 (370) 602-1318,5G LTE,2015-04-07 09:11:41.000,2015-09-11 09:09:02.000,13706021318
974,2386,107,+1 (115) 401-8591,10G 3G,2015-01-12 22:41:40.000,2016-10-11 13:11:40.000,11154018591
983,2410,107,(589) 369-2650,10G 3G,2017-02-10 23:33:16.000,2015-11-02 21:14:41.000,5893692650
983,2411,109,8482772557,Roaming special,2016-02-20 00:29:32.000,2016-09-25 20:27:21.000,8482772557
983,2412,101,(211) 909-4903,Unlimited call,2015-05-31 03:02:09.000,2015-04-15 07:08:45.000,2119094903
983,2414,110,217 933 7864,5G tether,2015-09-23 06:18:21.000,2015-12-31 14:02:23.000,2179337864
985,2418,107,843 886 2319,10G 3G,2016-08-24 01:01:54.000,2015-07-13 17:46:24.000,8438862319
74,188,110,(767) 946-2652,5G tether,2015-03-22 16:43:06.000,2016-06-11 04:26:34.000,7679462652
75,193,106,6312905191,5G LTE,2016-09-07 00:24:17.000,2016-11-18 10:16:38.000,6312905191
75,196,106,(388) 969-3275,5G LTE,2015-01-28 18:55:17.000,2015-12-28 17:58:53.000,3889693275
77,201,106,9399465768,5G LTE,2016-11-23 04:05:53.000,2015-01-19 18:28:26.000,9399465768
80,204,107,+1 (478) 922-4580,10G 3G,2016-02-10 08:13:40.000,2015-04-29 05:23:40.000,14789224580
81,208,108,5485832541,5G 3G,2016-05-14 11:01:08.000,2016-03-01 07:51:05.000,5485832541
83,212,107,(106) 970-8193,10G 3G,2015-05-14 07:25:38.000,2016-04-10 20:21:20.000,1069708193
85,217,103,645-354-6149,450 min,2015-04-14 17:42:56.000,2016-07-31 04:23:10.000,6453546149
86,221,108,(685) 694-8008,5G 3G,2015-07-09 17:08:28.000,2015-12-13 10:25:58.000,6856948008
87,224,110,+1 (841) 220-8637,5G tether,2015-02-10 02:47:47.000,2015-02-16 06:32:34.000,18412208637
89,230,104,(819) 351-8786,100 text,2016-06-12 09:57:10.000,2015-10-01 11:10:42.000,8193518786
90,234,103,+1 (787) 907-6685,450 min,2015-10-19 20:49:28.000,2016-09-28 01:51:41.000,17879076685
91,239,109,+1 (954) 697-9099,Roaming special,2016-10-06 21:03:16.000,2017-01-10 16:41:50.000,19546979099
94,244,109,(344) 432-8722,Roaming special,2017-02-27 12:52:37.000,2016-02-29 13:27:25.000,3444328722
97,249,101,7294462595,Unlimited call,2015-06-30 08:29:10.000,2017-01-30 08:12:12.000,7294462595
99,253,104,(762) 351-4136,100 text,2015-07-01 16:04:44.000,2017-01-27 13:58:14.000,7623514136
100,257,102,686 562 5397,Unlimited text,2016-02-24 10:20:58.000,2015-09-30 06:31:46.000,6865625397
126,325,110,(494) 867-1646,5G tether,2016-07-09 22:17:19.000,2016-12-30 12:45:18.000,4948671646
127,329,106,+1 (811) 203-1576,5G LTE,2015-12-11 04:26:29.000,2015-08-07 00:01:09.000,18112031576
129,334,106,+1 (646) 719-6613,5G LTE,2016-08-07 23:41:30.000,2015-05-02 10:59:58.000,16467196613
131,339,106,+1 (926) 803-7173,5G LTE,2015-09-04 04:56:53.000,2015-05-11 01:05:19.000,19268037173
132,343,104,523 769 3477,100 text,2015-07-11 06:06:36.000,2016-08-11 14:56:37.000,5237693477
134,347,106,425 306 6912,5G LTE,2016-07-14 21:01:19.000,2015-04-08 04:12:20.000,4253066912
136,351,103,978-391-6622,450 min,2016-03-16 23:05:26.000,2015-09-24 16:20:56.000,9783916622
137,354,107,+1 (661) 587-1575,10G 3G,2017-02-28 00:13:06.000,2015-04-19 11:03:17.000,16615871575
142,359,102,+1 (602) 459-1722,Unlimited text,2017-02-01 04:30:11.000,2015-10-06 01:38:47.000,16024591722
144,364,109,+1 (492) 102-8805,Roaming special,2015-05-29 13:49:34.000,2015-12-21 20:40:39.000,14921028805
146,369,110,438-819-8406,5G tether,2015-07-19 14:48:09.000,2016-04-16 13:29:18.000,4388198406
148,373,101,+1 (686) 928-9241,Unlimited call,2016-06-01 02:57:25.000,2015-08-05 07:12:37.000,16869289241
149,378,107,5627616749,10G 3G,2015-04-08 14:26:07.000,2015-11-06 16:11:22.000,5627616749
150,381,109,(686) 746-7477,Roaming special,2016-04-20 09:39:56.000,2015-01-20 16:14:44.000,6867467477
151,386,104,1628858531,100 text,2016-12-14 19:52:22.000,2015-04-18 18:21:15.000,1628858531
172,447,104,485-671-4442,100 text,2015-12-21 16:44:29.000,2016-05-30 01:42:15.000,4856714442
173,451,102,864-405-1690,Unlimited text,2016-02-28 05:35:52.000,2016-10-01 06:09:21.000,8644051690
177,455,108,5962908749,5G 3G,2015-10-10 07:58:06.000,2015-08-09 12:11:19.000,5962908749
179,459,102,(890) 124-5035,Unlimited text,2016-10-11 17:29:05.000,2015-06-05 09:15:42.000,8901245035
180,464,102,304-490-2326,Unlimited text,2015-09-20 13:17:36.000,2015-03-14 17:05:45.000,3044902326
181,468,108,298 386 8288,5G 3G,2016-10-28 09:15:14.000,2016-10-15 08:47:21.000,2983868288
182,473,103,1424695095,450 min,2016-05-03 19:29:43.000,2015-05-21 17:31:32.000,1424695095
186,477,108,6373472417,5G 3G,2016-10-11 01:54:01.000,2017-01-17 21:36:14.000,6373472417
189,481,101,+1 (448) 806-6550,Unlimited call,2016-05-02 20:18:19.000,2017-02-20 18:54:44.000,14488066550
192,486,110,(952) 496-5598,5G tether,2015-09-16 07:26:43.000,2016-01-17 15:44:54.000,9524965598
193,490,108,+1 (956) 267-7332,5G 3G,2016-04-29 07:46:36.000,2016-11-15 00:53:33.000,19562677332
194,493,109,+1 (490) 944-3640,Roaming special,2015-11-24 10:11:58.000,2017-01-12 21:23:45.000,14909443640
195,499,109,(797) 206-8928,Roaming special,2015-10-15 04:02:09.000,2015-01-16 04:52:37.000,7972068928
199,504,105,+1 (361) 333-8219,10G LTE,2016-10-08 16:11:18.000,2016-10-07 17:58:24.000,13613338219
201,508,104,(771) 119-7331,100 text,2016-12-19 17:43:40.000,2016-08-26 04:57:50.000,7711197331
204,512,109,+1 (790) 265-3425,Roaming special,2015-07-30 08:50:34.000,2016-04-13 00:58:04.000,17902653425
224,571,106,3228857578,5G LTE,2015-11-19 21:21:08.000,2015-04-14 11:17:28.000,3228857578
225,575,106,+1 (137) 467-8433,5G LTE,2016-12-01 06:05:04.000,2015-03-18 14:26:32.000,11374678433
226,580,103,+1 (241) 627-1111,450 min,2015-01-22 16:59:18.000,2017-02-26 11:36:18.000,12416271111
227,584,104,6503063606,100 text,2015-01-08 22:35:23.000,2015-03-13 09:01:35.000,6503063606
229,588,106,241 103 1899,5G LTE,2015-02-09 09:20:02.000,2017-01-14 08:43:10.000,2411031899
233,592,107,(736) 376-8640,10G 3G,2015-04-10 20:35:39.000,2016-11-21 17:54:41.000,7363768640
234,596,105,351-486-6151,10G LTE,2015-11-02 22:06:28.000,2016-11-07 17:03:50.000,3514866151
235,600,105,+1 (545) 956-8049,10G LTE,2016-01-13 07:19:52.000,2016-07-24 06:58:11.000,15459568049
237,605,108,156-519-1416,5G 3G,2016-04-09 06:57:56.000,2015-07-08 09:02:57.000,1565191416
239,608,103,(293) 341-9918,450 min,2015-07-12 21:17:40.000,2016-04-23 07:17:32.000,2933419918
242,612,108,(518) 844-3168,5G 3G,2015-04-14 03:02:41.000,2017-01-27 06:53:13.000,5188443168
243,617,107,4508922602,10G 3G,2017-01-03 23:27:51.000,2016-10-13 13:55:30.000,4508922602
244,620,105,+1 (227) 651-3134,10G LTE,2016-06-28 05:52:18.000,2016-10-19 02:09:33.000,12276513134
